Date,Open,High,Low,Close,Adj Close,Volume
2002-08-20,889.000000,905.000000,889.000000,901.049988,819.298157,333
2002-08-21,890.000000,913.000000,890.000000,906.250000,824.026489,747
2002-08-22,910.000000,925.000000,905.549988,911.150024,828.481934,675
2002-08-23,924.000000,924.700012,902.000000,902.500000,820.616577,482
2002-08-26,915.000000,920.000000,902.099976,912.000000,829.254639,156
2002-08-27,910.000000,910.000000,900.000000,901.650024,819.843811,2288
2002-08-28,890.250000,900.000000,888.099976,890.200012,809.432617,365
2002-08-29,888.000000,895.000000,888.000000,891.900024,810.978333,252
2002-08-30,899.950012,907.900024,892.200012,901.599976,819.798279,323
2002-09-02,907.000000,911.000000,892.000000,897.400024,815.979248,215
2002-09-03,909.900024,909.900024,890.000000,895.000000,813.797241,141
2002-09-04,899.950012,904.000000,890.049988,894.650024,813.478882,210
2002-09-05,893.150024,914.000000,893.150024,898.150024,816.661011,70
2002-09-06,851.000000,902.000000,851.000000,901.400024,819.616516,453
2002-09-09,840.000000,900.000000,840.000000,896.549988,815.206238,636
2002-09-10,896.549988,896.549988,896.549988,896.549988,815.206238,0
2002-09-11,900.000000,909.000000,900.000000,909.000000,826.526855,255
2002-09-12,900.000000,917.000000,893.500000,915.950012,832.846191,348
2002-09-13,906.000000,913.799988,905.049988,906.049988,823.844666,202
2002-09-16,895.000000,912.000000,895.000000,907.549988,825.208313,201
2002-09-17,905.000000,913.000000,905.000000,909.549988,827.027283,353
2002-09-18,905.900024,914.000000,905.000000,910.900024,828.254150,910
2002-09-19,905.049988,914.950012,905.049988,908.299988,825.890259,208
2002-09-20,906.000000,917.000000,906.000000,915.500000,832.437134,660
2002-09-23,906.000000,913.500000,905.000000,910.250000,827.663330,1170
2002-09-24,906.000000,914.000000,906.000000,912.900024,830.072998,1038
2002-09-25,905.000000,914.900024,905.000000,914.250000,831.300354,440
2002-09-26,902.000000,915.000000,902.000000,913.200012,830.345703,312
2002-09-27,912.000000,928.000000,912.000000,922.950012,839.211182,757
2002-09-30,920.000000,920.000000,881.549988,899.549988,817.934265,369
2002-10-01,911.000000,911.000000,872.049988,878.150024,798.475647,278
2002-10-02,878.150024,878.150024,878.150024,878.150024,798.475647,0
2002-10-03,890.000000,890.000000,870.000000,875.500000,796.065979,319
2002-10-04,876.000000,880.000000,866.099976,871.500000,792.428955,133
2002-10-07,875.000000,880.000000,860.000000,880.000000,800.158020,102
2002-10-08,870.000000,887.950012,870.000000,878.000000,798.339417,32
2002-10-09,865.000000,888.700012,865.000000,873.849976,794.565979,161
2002-10-10,870.000000,870.000000,836.000000,837.900024,761.877625,314
2002-10-11,849.950012,852.000000,836.099976,838.000000,761.968689,436
2002-10-14,825.000000,856.950012,825.000000,842.500000,766.060425,264
2002-10-15,842.500000,842.500000,842.500000,842.500000,766.060425,0
2002-10-16,849.450012,854.950012,840.250000,850.250000,773.107300,138
2002-10-17,830.099976,853.750000,823.400024,840.250000,764.014404,231
2002-10-18,779.450012,849.950012,779.450012,841.400024,765.060120,191
2002-10-21,850.000000,851.900024,841.000000,848.000000,771.061218,379
2002-10-22,854.000000,854.000000,848.000000,849.400024,772.334229,192
2002-10-23,844.000000,850.000000,835.000000,850.000000,772.879761,104
2002-10-24,850.000000,860.000000,847.000000,860.000000,781.972595,242
2002-10-25,855.000000,861.000000,848.099976,854.849976,777.289856,317
2002-10-28,850.099976,852.000000,835.000000,837.650024,761.650208,123
2002-10-29,841.900024,841.900024,825.000000,825.099976,750.239075,74
2002-10-30,821.000000,833.900024,815.000000,815.000000,741.055359,422
2002-10-31,816.000000,828.000000,812.000000,814.849976,740.919067,185
2002-11-01,811.000000,840.000000,811.000000,837.500000,761.514099,114
2002-11-04,878.900024,878.900024,821.049988,858.500000,780.608826,73
2002-11-05,820.000000,844.900024,805.000000,844.900024,768.242371,81
2002-11-06,844.900024,844.900024,844.900024,844.900024,768.242371,0
2002-11-07,845.000000,849.900024,840.049988,841.049988,764.741760,49
2002-11-08,841.000000,852.000000,840.750000,843.650024,767.106018,369
2002-11-11,846.950012,846.950012,830.000000,836.299988,760.422791,71
2002-11-12,835.000000,840.000000,832.000000,839.450012,763.286926,140
2002-11-13,840.000000,852.950012,840.000000,841.900024,768.260437,126
2002-11-14,842.000000,844.000000,833.000000,843.650024,769.857300,81
2002-11-15,841.000000,844.000000,837.000000,843.000000,769.264282,38
2002-11-18,879.950012,879.950012,841.000000,844.500000,770.632935,366
2002-11-19,844.500000,844.500000,844.500000,844.500000,770.632935,0
2002-11-20,850.000000,850.000000,835.000000,842.250000,768.580017,183
2002-11-21,838.000000,845.000000,835.000000,844.000000,770.177002,35
2002-11-22,833.250000,851.000000,833.250000,847.099976,773.005432,112
2002-11-25,850.000000,859.099976,845.200012,848.599976,774.374451,401
2002-11-26,847.150024,853.650024,841.000000,846.450012,772.412415,255
2002-11-27,847.299988,874.000000,847.299988,854.950012,780.168579,316
2002-11-28,856.250000,874.000000,856.250000,869.750000,793.674500,273
2002-11-29,849.000000,869.000000,849.000000,853.000000,778.389343,230
2002-12-02,848.099976,872.000000,848.099976,867.200012,791.347473,126
2002-12-03,870.950012,871.000000,840.000000,843.650024,769.857300,870
2002-12-04,850.000000,850.000000,840.000000,849.049988,774.784668,303
2002-12-05,850.500000,878.000000,850.500000,873.799988,797.370056,1007
2002-12-06,870.000000,874.900024,863.000000,872.250000,795.955627,422
2002-12-09,860.000000,870.000000,850.000000,854.400024,779.666870,1458
2002-12-10,844.000000,864.299988,835.000000,863.099976,787.606079,758
2002-12-11,875.000000,875.000000,855.000000,856.599976,781.674683,188
2002-12-12,857.000000,867.000000,850.000000,864.299988,788.701355,123
2002-12-13,846.000000,865.000000,843.549988,862.700012,787.240967,399
2002-12-16,865.000000,870.000000,862.000000,865.000000,789.339844,575
2002-12-17,872.000000,874.000000,865.000000,871.000000,794.815002,425
2002-12-18,875.000000,887.450012,875.000000,881.799988,804.670166,685
2002-12-19,881.500000,914.000000,881.500000,904.250000,825.156860,1675
2002-12-20,911.000000,941.000000,910.000000,924.900024,844.000549,2299
2002-12-23,940.000000,949.000000,925.150024,934.549988,852.806641,1842
2002-12-24,948.950012,948.950012,910.000000,922.200012,841.536560,730
2002-12-25,922.200012,922.200012,922.200012,922.200012,841.536560,0
2002-12-26,931.950012,931.950012,911.000000,913.950012,834.008362,384
2002-12-27,912.000000,920.000000,880.000000,895.000000,816.716003,906
2002-12-30,900.000000,911.299988,893.049988,895.200012,816.898376,754
2002-12-31,891.000000,910.000000,891.000000,909.099976,829.582397,360
2003-01-01,914.799988,914.849976,900.250000,908.150024,828.715820,120
2003-01-02,914.849976,914.849976,895.000000,899.950012,821.232727,343
2003-01-03,897.099976,904.900024,894.000000,895.849976,817.491333,126
2003-01-06,909.750000,909.799988,880.150024,890.549988,812.655090,135
2003-01-07,900.000000,900.000000,890.000000,892.250000,814.206360,108
2003-01-08,890.000000,901.000000,875.000000,880.299988,803.301758,371
2003-01-09,897.849976,897.849976,878.150024,884.450012,807.088501,147
2003-01-10,881.000000,890.000000,878.250000,881.599976,804.488037,188
2003-01-13,880.200012,880.200012,878.250000,879.150024,802.252258,32
2003-01-14,881.000000,881.000000,880.000000,880.549988,803.529907,131
2003-01-15,880.000000,888.700012,875.000000,886.799988,809.233032,285
2003-01-16,875.000000,888.650024,875.000000,886.299988,808.776733,215
2003-01-17,884.900024,885.000000,875.000000,875.000000,798.465088,66
2003-01-20,877.000000,880.000000,865.000000,869.700012,793.628601,2148
2003-01-21,880.000000,880.000000,860.000000,872.900024,796.548706,743
2003-01-22,886.900024,889.000000,860.000000,866.700012,790.890991,720
2003-01-23,882.900024,905.000000,864.000000,889.599976,811.787964,703
2003-01-24,865.000000,909.000000,865.000000,888.599976,810.875549,1002
2003-01-27,888.000000,888.000000,850.000000,857.500000,782.495850,330
2003-01-28,856.000000,860.000000,856.000000,860.000000,784.777222,191
2003-01-29,861.200012,894.950012,861.200012,881.750000,804.624878,522
2003-01-30,899.000000,904.000000,876.150024,888.650024,810.921326,833
2003-01-31,888.450012,896.000000,876.000000,890.700012,812.792053,430
2003-02-03,889.000000,904.000000,886.000000,900.299988,821.552124,477
2003-02-04,900.000000,904.000000,900.000000,900.450012,821.688965,432
2003-02-05,900.000000,902.000000,896.000000,901.000000,822.191040,420
2003-02-06,909.500000,910.000000,895.000000,900.000000,821.278381,329
2003-02-07,905.000000,910.000000,883.049988,886.000000,808.503052,490
2003-02-10,870.299988,894.650024,870.099976,879.450012,802.526062,155
2003-02-11,880.000000,884.000000,865.000000,871.799988,795.545166,262
2003-02-12,884.000000,887.099976,870.099976,874.799988,798.282776,176
2003-02-13,874.799988,874.799988,874.799988,874.799988,798.282776,0
2003-02-14,883.000000,888.450012,871.000000,884.400024,807.042847,157
2003-02-17,880.000000,885.000000,872.500000,875.349976,798.784485,352
2003-02-18,885.000000,888.000000,862.000000,871.799988,795.545166,494
2003-02-19,879.900024,890.000000,869.099976,869.599976,793.537109,390
2003-02-20,884.900024,889.000000,867.500000,874.900024,798.374146,425
2003-02-21,883.000000,883.000000,871.000000,873.299988,796.913940,181
2003-02-24,882.000000,900.000000,880.000000,880.549988,803.529907,347
2003-02-25,893.950012,893.950012,876.000000,890.400024,812.518250,1063
2003-02-26,875.000000,883.000000,875.000000,880.450012,803.438538,549
2003-02-27,875.200012,883.700012,873.099976,875.450012,798.875610,337
2003-02-28,890.000000,900.000000,863.000000,892.500000,814.434570,1125
2003-03-03,898.799988,914.000000,886.000000,911.599976,831.863770,2043
2003-03-04,905.000000,909.000000,896.000000,899.750000,833.856567,749
2003-03-05,888.000000,904.500000,888.000000,900.099976,834.180908,195
2003-03-06,900.000000,922.799988,900.000000,918.650024,851.372192,1513
2003-03-07,910.000000,920.000000,910.000000,911.599976,844.838623,968
2003-03-10,919.000000,938.599976,910.000000,910.000000,843.355652,1255
2003-03-11,900.000000,910.000000,881.000000,888.849976,823.754578,890
2003-03-12,890.049988,904.000000,880.000000,880.500000,816.016052,169
2003-03-13,875.000000,882.000000,870.000000,870.049988,806.331482,158
2003-03-14,870.049988,870.049988,870.049988,870.049988,806.331482,0
2003-03-17,863.000000,895.000000,863.000000,893.000000,827.600769,275
2003-03-18,893.000000,893.000000,893.000000,893.000000,827.600769,0
2003-03-19,875.549988,888.000000,875.549988,877.000000,812.772705,98
2003-03-20,854.549988,890.000000,854.549988,890.000000,824.820374,124
2003-03-21,890.049988,907.000000,890.049988,902.299988,836.219360,277
2003-03-24,905.000000,905.000000,900.000000,902.299988,836.219360,195
2003-03-25,890.000000,900.000000,890.000000,894.450012,828.944763,79
2003-03-26,915.000000,920.000000,880.000000,885.849976,820.974487,802
2003-03-27,900.000000,900.000000,863.000000,866.849976,803.366028,500
2003-03-28,896.000000,896.950012,865.000000,872.299988,808.416626,668
2003-03-31,860.000000,872.000000,856.099976,856.750000,794.005432,272
2003-04-01,856.549988,882.000000,856.549988,873.700012,809.714172,325
2003-04-02,875.099976,885.849976,871.750000,872.750000,808.833618,67
2003-04-03,880.000000,880.000000,872.049988,879.950012,815.506470,437
2003-04-04,880.000000,900.000000,875.000000,890.099976,824.913391,677
2003-04-07,898.000000,898.000000,885.000000,891.049988,825.793579,175
2003-04-08,905.000000,905.000000,894.099976,895.000000,829.454102,125
2003-04-09,893.000000,900.000000,890.099976,891.000000,825.747192,477
2003-04-10,899.950012,903.900024,880.000000,896.200012,830.566223,1286
2003-04-11,882.000000,915.000000,881.049988,902.150024,836.080322,893
2003-04-14,null,null,null,null,null,null
2003-04-15,908.900024,969.000000,892.000000,961.000000,890.620605,2536
2003-04-16,935.000000,1057.099976,935.000000,1057.099976,979.682739,4558
2003-04-17,1085.000000,1089.949951,997.000000,1005.849976,932.186157,4659
2003-04-18,1005.849976,1005.849976,1005.849976,1005.849976,932.186157,0
2003-04-21,1005.000000,1015.000000,929.049988,951.400024,881.723511,1656
2003-04-22,964.000000,978.799988,951.500000,955.799988,885.801392,1420
2003-04-23,955.049988,964.000000,940.000000,943.849976,874.726685,918
2003-04-24,950.000000,961.000000,942.049988,957.549988,887.423462,492
2003-04-25,937.000000,1053.349976,937.000000,1010.000000,936.032043,5426
2003-04-28,1000.000000,1020.000000,997.200012,1000.500000,927.227661,972
2003-04-29,995.000000,1001.950012,979.099976,985.450012,913.279968,539
2003-04-30,990.000000,1039.900024,990.000000,1014.549988,940.248840,1044
2003-05-01,1014.549988,1014.549988,1014.549988,1014.549988,940.248840,0
2003-05-02,1016.000000,1116.000000,1005.000000,1106.750000,1025.696533,5464
2003-05-05,1020.000000,1150.000000,1020.000000,1112.849976,1031.349487,4127
2003-05-06,1060.099976,1105.000000,1060.099976,1083.650024,1004.288513,1264
2003-05-07,1140.000000,1140.000000,1041.000000,1053.099976,975.975281,1261
2003-05-08,1088.000000,1088.000000,1039.000000,1048.000000,971.249451,530
2003-05-09,1047.000000,1152.800049,1046.000000,1120.650024,1038.578247,2799
2003-05-12,1110.000000,1180.000000,1110.000000,1163.500000,1078.289917,2713
2003-05-13,1180.000000,1200.000000,1164.000000,1172.250000,1086.399780,1977
2003-05-14,1180.000000,1240.000000,1150.000000,1198.199951,1110.449219,2645
2003-05-15,1195.000000,1215.000000,1175.000000,1188.699951,1101.645020,1282
2003-05-16,1204.000000,1204.000000,1180.000000,1190.599976,1103.404907,695
2003-05-19,1197.000000,1200.000000,1190.000000,1198.500000,1110.726807,1220
2003-05-20,1187.000000,1205.000000,1181.000000,1199.699951,1111.839722,2124
2003-05-21,1200.000000,1225.000000,1191.000000,1206.750000,1118.372925,2104
2003-05-22,1183.050049,1220.000000,1180.000000,1191.800049,1104.518188,3793
2003-05-23,1200.000000,1275.000000,1196.000000,1263.550049,1171.013794,3915
2003-05-26,1250.000000,1348.000000,1250.000000,1300.800049,1205.535278,5601
2003-05-27,1338.000000,1338.000000,1280.000000,1285.449951,1191.309082,1886
2003-05-28,1304.000000,1304.000000,1242.000000,1281.050049,1187.231689,3575
2003-05-29,1281.000000,1301.000000,1262.000000,1293.199951,1198.491821,1972
2003-05-30,1275.000000,1315.000000,1272.199951,1299.500000,1204.330566,985
2003-06-02,1300.000000,1320.000000,1277.000000,1292.500000,1197.842896,3165
2003-06-03,1325.000000,1325.000000,1257.500000,1275.300049,1181.903442,854
2003-06-04,1260.050049,1280.000000,1233.000000,1244.599976,1153.450562,994
2003-06-05,1230.000000,1275.000000,1190.000000,1203.300049,1115.176025,3844
2003-06-06,1160.349976,1205.000000,1150.000000,1169.449951,1083.805176,2236
2003-06-09,1190.000000,1190.000000,1151.000000,1168.000000,1082.461060,1226
2003-06-10,1174.000000,1219.800049,1160.000000,1179.750000,1093.350464,5050
2003-06-11,1185.000000,1208.050049,1176.099976,1177.949951,1091.682373,4227
2003-06-12,1186.050049,1210.000000,1186.050049,1190.500000,1103.312988,1740
2003-06-13,1151.000000,1208.000000,1151.000000,1174.949951,1088.902100,1143
2003-06-16,1160.000000,1190.000000,1154.000000,1157.550049,1072.776123,513
2003-06-17,1168.000000,1200.000000,1166.250000,1199.699951,1111.839722,5152
2003-06-18,1195.000000,1219.000000,1195.000000,1205.099976,1116.843994,3469
2003-06-19,1210.050049,1234.000000,1207.099976,1215.050049,1126.065308,1673
2003-06-20,1220.000000,1220.000000,1175.000000,1195.750000,1108.178589,1880
2003-06-23,1217.949951,1219.900024,1191.000000,1199.750000,1111.885864,1323
2003-06-24,1200.000000,1200.000000,1180.099976,1182.500000,1095.898804,290
2003-06-25,1190.550049,1210.000000,1190.000000,1204.000000,1115.824463,1716
2003-06-26,1210.000000,1319.000000,1203.349976,1247.250000,1155.907104,4862
2003-06-27,1296.849976,1296.849976,1215.000000,1230.300049,1140.198364,3779
2003-06-30,1237.000000,1259.400024,1221.099976,1234.199951,1143.812744,3523
2003-07-01,1247.500000,1268.000000,1240.000000,1255.500000,1163.552979,3139
2003-07-02,1250.000000,1381.050049,1250.000000,1349.349976,1250.529907,9126
2003-07-03,1387.000000,1475.000000,1360.000000,1427.849976,1323.280518,5716
2003-07-04,1425.000000,1449.449951,1389.000000,1404.349976,1301.501831,2113
2003-07-07,1454.000000,1475.000000,1435.000000,1447.900024,1341.862183,4120
2003-07-08,1455.099976,1489.000000,1450.000000,1450.699951,1344.456909,6870
2003-07-09,1455.000000,1464.949951,1400.000000,1415.800049,1312.113159,2363
2003-07-10,1415.000000,1430.000000,1375.000000,1381.199951,1280.046875,1206
2003-07-11,1376.000000,1422.949951,1375.000000,1405.099976,1302.196655,5673
2003-07-14,1419.000000,1430.000000,1400.000000,1407.599976,1304.513672,4364
2003-07-15,1390.000000,1420.000000,1390.000000,1405.400024,1302.474609,826
2003-07-16,1449.000000,1459.000000,1405.000000,1447.699951,1341.676514,2291
2003-07-17,1436.000000,1450.000000,1396.300049,1417.949951,1314.105835,4283
2003-07-18,1400.000000,1420.000000,1396.000000,1403.800049,1300.992798,895
2003-07-21,1391.000000,1440.000000,1365.000000,1383.300049,1281.993286,3014
2003-07-22,1400.000000,1414.000000,1377.000000,1401.800049,1299.138306,2089
2003-07-23,1414.000000,1426.000000,1395.000000,1396.550049,1294.273071,1953
2003-07-24,1395.000000,1410.000000,1390.000000,1405.250000,1302.336182,574
2003-07-25,1410.000000,1435.000000,1410.000000,1428.949951,1324.300415,2149
2003-07-28,1449.000000,1510.000000,1421.000000,1497.199951,1387.551880,9331
2003-07-29,1512.000000,1515.000000,1349.000000,1369.800049,1269.481934,10367
2003-07-30,1330.000000,1376.000000,1315.000000,1358.199951,1258.731201,4527
2003-07-31,1351.000000,1367.949951,1322.000000,1334.500000,1236.767090,2327
2003-08-01,1355.000000,1356.000000,1300.000000,1346.550049,1247.934814,3070
2003-08-04,1360.000000,1481.050049,1340.000000,1441.150024,1335.606934,8339
2003-08-05,1480.000000,1530.000000,1430.250000,1441.750000,1336.162720,4944
2003-08-06,1440.000000,1469.000000,1370.000000,1398.050049,1298.364746,1466
2003-08-07,1445.000000,1445.000000,1398.000000,1403.099976,1303.054321,2382
2003-08-08,1440.000000,1500.000000,1440.000000,1455.449951,1351.671997,2279
2003-08-11,1400.000000,1499.000000,1400.000000,1489.800049,1383.572632,6122
2003-08-12,1475.000000,1519.000000,1472.000000,1503.550049,1396.342163,7715
2003-08-13,1580.000000,1580.000000,1460.000000,1528.150024,1419.188110,4476
2003-08-14,1575.000000,1575.000000,1505.000000,1512.300049,1404.468506,2750
2003-08-15,1512.300049,1512.300049,1512.300049,1512.300049,1404.468506,0
2003-08-18,1505.000000,1539.949951,1505.000000,1510.050049,1402.378418,1665
2003-08-19,1510.000000,1517.000000,1475.000000,1495.250000,1388.634277,1842
2003-08-20,1490.000000,1520.000000,1482.050049,1499.400024,1392.488281,687
2003-08-21,1491.000000,1518.949951,1460.000000,1473.550049,1368.481567,2053
2003-08-22,1480.000000,1514.900024,1460.000000,1495.000000,1388.401733,6026
2003-08-25,1500.000000,1518.000000,1395.000000,1433.750000,1331.519531,1742
2003-08-26,1450.050049,1500.000000,1450.050049,1481.500000,1375.864014,498
2003-08-27,1520.000000,1520.000000,1351.000000,1418.500000,1317.356567,4990
2003-08-28,1433.000000,1464.500000,1426.000000,1429.599976,1327.665039,1989
2003-08-29,1450.000000,1450.000000,1425.000000,1431.800049,1329.707764,452
2003-09-01,1401.050049,1439.949951,1401.050049,1426.000000,1324.321655,1309
2003-09-02,1410.000000,1474.000000,1401.000000,1433.400024,1331.194580,2395
2003-09-03,1440.000000,1475.000000,1440.000000,1464.199951,1359.798462,2236
2003-09-04,1467.650024,1467.699951,1421.000000,1425.500000,1323.857544,875
2003-09-05,1420.000000,1470.000000,1411.250000,1456.300049,1352.461182,2630
2003-09-08,1500.000000,1599.000000,1498.000000,1588.650024,1475.375000,10688
2003-09-09,1556.000000,1625.000000,1556.000000,1568.099976,1456.289551,4161
2003-09-10,1550.000000,1584.000000,1511.050049,1540.500000,1430.657715,839
2003-09-11,1526.000000,1599.000000,1525.250000,1592.150024,1478.625000,1372
2003-09-12,1550.000000,1597.500000,1550.000000,1550.300049,1439.759155,964
2003-09-15,1526.000000,1534.900024,1485.000000,1499.199951,1392.302246,690
2003-09-16,1490.000000,1522.000000,1490.000000,1516.099976,1407.997681,1305
2003-09-17,1549.849976,1559.000000,1505.000000,1516.349976,1408.229492,1143
2003-09-18,1500.000000,1505.000000,1435.000000,1443.250000,1340.341919,3031
2003-09-19,1432.000000,1465.000000,1422.000000,1427.400024,1325.621582,2013
2003-09-22,1479.849976,1497.000000,1445.000000,1446.800049,1343.638672,906
2003-09-23,1441.000000,1450.000000,1422.000000,1429.400024,1327.479248,362
2003-09-24,1375.000000,1468.000000,1375.000000,1452.849976,1349.257202,1378
2003-09-25,1460.000000,1477.949951,1426.000000,1458.300049,1354.318848,489
2003-09-26,1465.000000,1480.000000,1455.000000,1472.800049,1367.784546,704
2003-09-29,1470.000000,1470.000000,1450.500000,1463.300049,1358.962280,314
2003-09-30,1460.000000,1500.000000,1452.050049,1484.599976,1378.743042,867
2003-10-01,1524.000000,1524.000000,1450.000000,1459.650024,1355.572632,304
2003-10-02,1459.650024,1459.650024,1459.650024,1459.650024,1355.572632,0
2003-10-03,1451.000000,1645.000000,1451.000000,1601.199951,1487.029053,10082
2003-10-06,1617.949951,1794.800049,1617.949951,1732.449951,1608.920532,8714
2003-10-07,1650.000000,1799.000000,1650.000000,1740.550049,1616.443481,1746
2003-10-08,1760.000000,1804.000000,1726.050049,1752.349976,1627.402222,2624
2003-10-09,1825.000000,1825.000000,1749.949951,1751.400024,1626.520142,1852
2003-10-10,1651.150024,1830.000000,1651.150024,1785.800049,1658.466797,1874
2003-10-13,1675.000000,1880.000000,1675.000000,1828.050049,1697.704834,3377
2003-10-14,1776.000000,1900.000000,1740.000000,1753.300049,1628.284424,2146
2003-10-15,1760.000000,1775.000000,1630.000000,1651.400024,1533.650024,3559
2003-10-16,1661.000000,1729.000000,1652.000000,1687.900024,1567.547729,1874
2003-10-17,1688.050049,1790.000000,1672.500000,1695.300049,1574.420044,4350
2003-10-20,1770.000000,1770.000000,1655.050049,1675.849976,1556.356201,1482
2003-10-21,1675.000000,1693.900024,1635.000000,1645.349976,1528.031494,1042
2003-10-22,1642.550049,1680.000000,1587.000000,1602.849976,1488.562134,980
2003-10-23,1600.000000,1600.000000,1561.150024,1570.300049,1458.333008,949
2003-10-24,1590.000000,1630.000000,1542.000000,1623.849976,1508.064331,868
2003-10-27,1650.000000,1650.000000,1585.000000,1592.650024,1479.089355,1391
2003-10-28,1563.550049,1600.000000,1563.550049,1574.400024,1462.140015,544
2003-10-29,1588.849976,1617.500000,1561.000000,1591.949951,1478.438843,1116
2003-10-30,1625.000000,1650.000000,1591.000000,1596.599976,1482.757568,1088
2003-10-31,1647.000000,1710.000000,1617.000000,1700.550049,1579.295654,2198
2003-11-03,1710.000000,1798.949951,1699.949951,1713.250000,1591.090088,5764
2003-11-04,1748.000000,1760.000000,1670.000000,1681.900024,1561.975220,2028
2003-11-05,1690.000000,1724.949951,1665.099976,1679.949951,1560.164063,2448
2003-11-06,1698.000000,1700.000000,1665.000000,1674.949951,1555.521240,894
2003-11-07,1670.000000,1695.000000,1641.000000,1656.550049,1538.432739,1741
2003-11-10,1700.000000,1770.000000,1700.000000,1754.300049,1629.213379,1992
2003-11-11,1770.000000,1948.949951,1760.000000,1896.699951,1761.458862,9567
2003-11-12,1929.000000,1940.400024,1800.000000,1818.250000,1688.603394,3818
2003-11-13,1810.000000,1844.949951,1740.000000,1756.550049,1631.302734,2826
2003-11-14,1775.000000,1775.000000,1711.050049,1726.900024,1603.766113,2049
2003-11-17,1775.000000,1800.099976,1761.050049,1792.650024,1664.828247,1487
2003-11-18,1790.000000,1850.000000,1780.000000,1816.800049,1687.256714,1788
2003-11-19,1850.000000,1850.000000,1780.000000,1800.800049,1672.397705,1217
2003-11-20,1800.000000,1850.000000,1784.000000,1809.050049,1680.059082,7345
2003-11-21,1837.300049,1837.300049,1701.000000,1794.900024,1666.918091,4202
2003-11-24,1791.000000,1905.000000,1775.000000,1889.250000,1754.540527,3200
2003-11-25,1905.000000,1910.000000,1825.050049,1850.199951,1718.274658,3914
2003-11-26,1850.199951,1850.199951,1850.199951,1850.199951,1718.274658,0
2003-11-27,1935.000000,1940.000000,1852.050049,1863.349976,1730.487305,1328
2003-11-28,1841.000000,1888.000000,1840.000000,1851.449951,1719.435791,981
2003-12-01,1880.000000,1895.000000,1800.000000,1828.849976,1698.447510,2944
2003-12-02,1800.000000,1850.000000,1752.000000,1812.449951,1683.216675,1134
2003-12-03,1845.000000,1845.000000,1782.500000,1789.800049,1662.181519,2563
2003-12-04,1803.000000,1830.000000,1790.000000,1804.250000,1675.601196,1668
2003-12-05,1838.000000,1840.000000,1780.000000,1791.949951,1664.178223,1526
2003-12-08,1751.050049,1860.000000,1751.050049,1835.349976,1704.483643,3015
2003-12-09,1870.000000,1895.000000,1850.000000,1878.900024,1744.928223,2176
2003-12-10,1875.000000,2160.000000,1875.000000,2086.600098,1937.818970,18301
2003-12-11,2120.000000,2237.000000,2010.000000,2104.199951,1954.163452,5300
2003-12-12,2150.000000,2200.000000,2070.000000,2179.850098,2024.421021,6695
2003-12-15,2200.000000,2275.000000,2200.000000,2246.750000,2086.550537,7307
